"Hear Beyoncé’s Surprise New Song ‘Before I Let Go’"	-1
"Here’s What’s New on Amazon Prime Video in August 2019"	-1
"Historic African free trade agreement enters into force"	20
"In a company first, Victoria's Secret hires openly transgender model"	-3
"JAY-Z Is Officially the First Billionaire Rapper"	-10
"Joe Rogan Is Paying For MMA Fighterand#039;s $30,000 Surgery So She Can Make A Comeback"	
"Lawyers’ “Billing Judgment … Demonstrates an Extraordinary Dedication to Containment of Cost …”"	18
"Malaysia to sell 1MDB-linked superyacht for $126 million"	28
"Mexican Researcher Creates Plastic From Cactus That Is Biodegradable And Safe To Ingest"	
"Morgan Freeman Converted His 124-Acre Ranch Into A Giant Bee Sanctuary"	
"Nasdaq advances 98 points, or 1.3%, to 7,827"	5
"Nasdaq ends 0.8% higher at 8,170, marking its first record close since May 3"	5
"People say they hate traffic jams, but are oddly tolerant of them"	4
"Pipeline Battle Could Help Trump Win MN in 2020"	
"STUNNING: Boeing’s 737 Max Software Outsourced to $9-an-Hour Engineers from Indian Software Developer"	35
"Sanders Campaign Pays $60,000 to Embezzler’s Consulting Firm"	24
"Scouted: Amazon’s Got Your Back — err, Tush — with 30% Off the Famous Squatty Potty"	-21
"Scouted: The Buffy Cloud Comforter Is One of the Best Out There — and It’s on Sale on Amazon"	-21
"Scouted: This Highly-Rated Dog DNA Kit Gives You Its Breed, Family Tree, And More — And It’s $130 Today Only"	-21
"Shinano Kenshi Introduces New Corporate Brand"	0
"Taking stock: Minimum wage would be $33 an hour if it grew at the same pace as Wall Street bonuses"	13
"The Michael Moore v Nancy Pelosi war is going to be epic"	
"The Paris Air Show sold $15 billion in planes. A $4 million electric stole the show"	-5
"The surprising thing about America's migrant past"	-3
"These Magnetic Microbots Will Scrub Your Teeth Clean"	-21
"Trade War Won't Kill Small Business - It'll Make It Stronger"	
"Trump made surprise appearance at wedding reception"	-6
"Vietnamese woman accused in Kim Jong Nam's killing released"	0
"Walmart's Kickstarting a $1 Trillion Driverless Delivery Market"	-28
"Warren Rolls Out $7 Billion Plan to Boost Minority Entrepreneurs"	20
"Warren Unveils Plan For $1 Trillion In New Taxes On Big Corporations"	-13
"World's best restaurant for 2019 is a surprise"	-6
"and#039;Youand#039;re My Heroand#039;: Young Eagles Fan Meets Carson Wentz At Training Camp"	
"‘Tiger Style!’ roars about stereotypes in Mike Lew’s comedy"	-10
"Sunday Reading: The Women Reshaping Professional Sports"	-9
"Supreme Court Deserves Praise for Reversing Itself on Takings Clause"	-15
"Waterloo battlefield therapy for British war veterans"	-3
"Wear It Loud, Wear It Proud: How Logomania Got Back in Fashion"	-21
"57 Dead In Series Of Brazil Prison Riots. More Than 40 Reportedly Showed Signs Of Asphyxiation"	24
"After a False Accusation, Family Forced Apart for 7 Months"	
"Bloomberg to Coal Workers: You're Fired!"	
"California teenager reported missing 3 months ago found alive in Mexico, mother arrested for murder"	-3
"George Kelling, Father of 'Broken Windows' Policing, Dies"	18
"Holocaust survivor Eva Kor dies at age 85"	0
"In camp of diehard IS supporters, some women express regrets"	0
"Man falls to death from airplane in London"	-6
"New Mexico city asks for donations after more migrants dropped off"	-3
"Nigeria’s small businesses want government help, but corruption is draining it away"	-5
"Officials announce new investigation into infamous Atlanta child murders"	-3
"Rwandans Commemorate 25 Years Since Genocide"	-15
"Silver King dies during London wrestling fight"	-6
"The Disturbing Walrus Scene in Our Planet"	-15
"The Millennial Homeownership Rate Is About the Same as it was 25 Years Ago"	-24
"The founder of India's biggest coffee chain has gone missing"	-6
"Video shows runaway tire on highway bouncing over barrier, crashing into Jeep"	-3
"Anna Sorokin: judge sentences fake German heiress to up to 12 years in prison"	-6
"Biden on Anita Hill: I regret not being able to give her the hearing she deserved"	9
"Biden’s Ridiculous Anita Hill Apology Tour"	20
"Elizabeth Warren Has A Plan — To Get Personal With Voters"	-5
"Sarah Sanders: Dems 'Embarrassed Themselves' With Barr Questioning"	-28
"Shame on the Left’s Self-Righteous Bullies"	28
"The Republican who endorsed impeachment just demolished his party’s embarrassing defense of Trump"	-23
"A top Emirati diplomat says UAE 'very committed to de-escalation' after alleged sabotage of oil tankers"	0
"'Genocide' Has Been Committed Against Indigenous Women And Girls, Canadian Panel Says"	-5
"'On Earth' Is Gorgeous All The Way Through"	-5
"'There is less fear': restoration of Kabul repairs the ravages of war"	-6
"11 killed, 6 injured in Virginia Beach shooting"	
"173 Republicans vote against Equality Act banning LGBTQ discrimination"	-13
"2019 Xtreme Eating list recognizes unhealthiest dishes at chain restaurants"	27
"21 Questions To Ask Robert Mueller If He Testifies To Congress"	27
"Activist Ady Barkan’s Illness Took His Ability to Speak — But He’s Still Testifying at Congress to Pass Medicare for All"	-23
"And Now the Mueller Backlash Begins"	9
"Another vulnerable House Republican heads for the exit rather than run in 2020"	-13
"Antifa Plasters Posters Around Washington DC with Tucker Carlson’s Address as Warning — After Attacking His Home Last Year!"	35
"Apple CEO Tim Cook: Big Tech Needs to Be Regulated"	34
"Arms Dealers and Lobbyists Get Rich as Yemen Burns"	28
"Bernie Joins Radical Colleagues in Calling for Abolishment of the Electoral College"	-15
"Bodycams improperly used in police shooting of woman near Yale"	-3
"Booker’s latest criminal justice proposal: Clemency for 17,000 people"	-13
"Brockmire Mocks God as 'Sky Daddy,' Calls Jesus 'The Mayor of Auschwitz'"	
"Bronx man, suspected of wanting to join Taliban, pulled from Middle East-bound plane at JFK"	27
"California Legislature Passes Bill To Put Trans Men In Women’s Prisons, Even Rapists"	27
"California judge blocks even more border wall construction"	
"California man who kept runaway teen in metal box at pot farm sentenced to 31 years in prison"	-6
"Callidus Capital Announces Liquidity and Recapitalization Arrangements and Provides Update on Timing of Release of Financial Statements"	0
"Capital One and GitHub are being sued over allegations of not doing enough to protect customers after a massive data breach that affected over 100 million people"	0
"Cartoon: Boeing 737 Max 8 safety guide"	44
"Chart of the Day: A New Stock Buyback Record"	12
"Child Calls 911, Asks Officer To Be His Friend Because Heand#039;s Lonely"	
"China Is Burning Away Its Ecological Future"	9
"China tariffs devastating, says soybean farmer"	-3
"Christians revolt: Students at this top evangelical university are demanding Pence step down as commencement speaker — and suggesting Buttigieg deliver the address instead"	-23
"Clerical sexual-abuse scandals strengthen the pope’s conservative critics"	4
"Column of the Day: The Scandalous US Defense Budget"	12
"Conservative writer reveals how Trump just signed the Tea Party’s death certificate"	-23
"Corporate tax revenue under the GOP tax bill came in 31% below predictions, and it's getting worse"	44
"Cuomo Signs a Bill to Allow Release of Trump’s State Tax Returns"	-5
"DHS Whistleblower Who Spoke Out Against Obama-Era Immigration Jails Condemns Conditions on Border"	-19
"Death Toll From New Zealand Mosque Shooting Rises To 51"	-20
"Delingpole: Trump Supporter Attacked with Milkshake in London's Parliament Square"	-15
"Democrat on Abortion: ‘Some Kids Are Unwanted, So You Kill Them Now or You Kill Them Later’"	34
"Democratic lawmakers ‘astonished’ by Trump’s claim that taking foreign ‘dirt’ is routine"	
"Democratic leadership team pushes Nancy Pelosi to begin impeachment, and Pelosi pushes back"	44
"Dems ask whether DOJ memo prevented prosecuting Trump for hush payments"	-3
"Detroit Tigers Pitcher Matthew Boyd Is Saving Children In Uganda From Sex Slavery"	
"Developers Want to Destroy Chicago. We Won’t Let Them."	-28
"Donald Trump goes completely off the deep end about his tax returns"	-34
"Donald Trump opens his mouth and sends the stock market tumbling"	-34
"Donate This Week, Get a Free Book"	-28
"Dozens of bullets ring out in frightening video of Dayton bloodbath"	18
"EU Leaders Agree To Extend Brexit Deadline Until End Of October"	-20
"Easter Attacks Show Christians Face Worldwide Persecution"	
"Economists conclude that people are willing to put up with pay cuts, after all"	-5
"Elephant in 'bad mood' joins commute in Chinese town"	-3
"Facebook 'Labels' Posts by Hand, Posing Privacy Questions"	-28
"Facebook’s False Standards for Not Removing a Fake Nancy Pelosi"	-9
"Fears grow for missing 15-year-old schoolgirl"	13
"Flashback: Bernie Sanders Cited North Korea to Slam Conditions in Baltimore: 'That Is a Disgrace'"	34
"Fox News Anchor Julie Banderas Thinks It’s Illegal to Burn the American Flag"	-21
"Funny Shots from the Archives of Iconic Photographer Martin Parr"	-10
"Gay Sex Is Now Punishable By Stoning To Death In Brunei"	-20
"Good News! Only 25 Percent of the Rich Are Assholes."	-24
"Gottheimer (D) Faces Progressive Backlash Over Border Vote"	24
"Govt Report: Muslim Prison Gangs Forcing Inmates to Convert to Islam"	-15
"Herman Cain Blackmailed With Political Revenge Porn By Gloria Allred Client"	44
"Hope Hicks tells House that Trump is serious about accepting foreign help as conservative lawyer argues doing so could violate presidential oath"	-23
"House Oversight Committee threatens salaries of Interior staff who block interviews"	-3
"House Republicans Ask Democrats to Help Force Vote on Protecting Lives of Babies Born After Abortion"	-15
"Huawei can draw little comfort from White House reprieve"	-3
"I Will Not Stay Silent. Our Leaders Are Failing Human Rights."	-5
"Ilhan Omar’s Racist Hate Speech: “We Should Be More Fearful of White Men – Who are Causing Most Deaths”"	35
"Illinois Lawmakers Demand Child Welfare Officials Better Serve Spanish-Speaking Families"	-5
"Imran Khan hopes to win over Donald Trump in first US visit"	-6
"It’s Time to End the Death Penalty Nationwide"	28
"Judge gives Missouri's last abortion clinic a few more days to resolve dispute over state license"	44
"Julian Assange dragged from Ecuadorian embassy"	-3
"Julián Castro’s immigration plan does more than just fix Trump policies"	-13
"Justice for Layleen Polanco: Community Demands Answers After Trans Black Latinx Woman Died at Rikers"	-19
"Kamala Harris Takes Her Post-Debate Momentum to Iowa"	-9
"Key Moments From Robert Mueller’s Congressional Testimony"	-23
"Liberal Chelsea Handler admits Trump's election sent her into 'mid-life identity crisis,' forced her to see shrink"	27
"Live Nation Entertainment, Inc. -- Moody's upgrades Live Nation's CFR to Ba2 stable"	0
"MS-13 gang's bloody reign of terror in San Fernando Valley leaves residents horrified"	-6
"Man jailed for beating wife claims he was victim of anti-Semitic harassment"	18
"Meet the New Boss (But It’s Literally the Same Person)"	-28
"Melbourne driver who slammed into a concrete barrier breaks her silence on road rage incident"	13
"Mitch McConnell doesn't want migrant children at the border to receive humane treatment"	44
"More Americans Say Jews Face Discrimination in the United States"	24
"Mueller shuns spotlight, but says probe didn’t ‘exonerate’ Trump"	
"NBC’s Worst Bias Honored With Pair of Cronkite Awards"	
"NPR Diversity Executive: Let the Public, Not Journalists, Decide Who Is Racist"	
"Nadler: Trump claim of executive privilege could delay Mueller testimony"	-3
"Nancy Pelosi Has Chosen Her War, and it’s With Her Own Party’s Future"	-23
"New Saudi Law Allows Women To Travel Without Male Consent"	-20
"New York bodegas unite to bankrupt the New York Post"	-3
"New: You Can Now Search the Full Text of 3 Million Nonprofit Tax Records for Free"	-5
"Nipsey Hussle’s Devastated Bodyguard J-Roc Quits Security Business"	-21
"Nolte: New York Times Wants Ban on 'Sexist' Air Conditioning"	34
"Novak Djokovic sails past Zverev and into semi-final with Dominic Thiem"	-6
"Ohio man raped now-pregnant 11-year-old girl: authorities"	18
"Oliver North Says He Will Not Seek A 2nd Term As NRA President"	-5
"Palestinian government sworn in, again, after botched oath"	0
"Parents in South Korea Are Upset They Can’t Beat Their Kids Anymore"	-10
"Park is rendered ‘unusable for MONTHS’ after a ‘bin chicken’ invasion left it stinking of ibis poo"	13
"Pelosi announces resolution condemning Trump for racist tweets"	-3
"Pentagon Shifts $1 Billion for Border Construction"	12
"People Are Still Getting Married, and This Book Is Here to Help"	-9
"Philadelphia Archbishop: ‘Predatory Homosexuality’ Cause of Abuse Crisis"	34
"Pictured: 'Murdered' teenage brothers, their mother, and her half-brother accused of killings"	13
"Planned Parenthood: Democrat Rogers’ Abortion Comments 'Reprehensible' but Distract from Abortion Ban"	-15
"Political chaos in Israel deals blow to Jared Kushner's peace plan"	-6
"Quote of the Day: Russian Election Meddling Is A-OK With President Trump"	-24
"Quote of the day: ‘Bill de Blasio regularly says stupid things, but this is literally the stupidest effing thing he’s ever said.’"	29
"Raise Your Hand If You’ve Ever Felt Personally Victimized by This Debate"	-15
"Rapper A$AP Rocky freed from Swedish jail after U.S. hostage envoy warns of 'negative consequences'"	27
"Rep. Omar to Repay Taxes, Fine in Marriage Flap"	-28
"Ryanair announces plan to cut hundreds of jobs"	-10
"SCHACHTEL: Trump Needs To Confront The Qatari Emir On His Terrorist Best Friend"	28
"Same-sex borrowers 73 percent more likely to be denied mortgage, study finds"	-3
